major_special_id,major_code,major_name,school_tier,school_tier_name,sample_school_id,sample_school_name,sample_school_rank,sample_school_province,offer_count_in_tier,evaluation_label,directions,confidence,tier_interpretation,sample_basis
9650,270201,应用化工技术,3,普通应用/职业供给高校,11605,宁夏职业技术大学,908,宁夏,24,弱相关,green_low_carbon,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为green_low_carbon。,远程 edu_school_major + 三层院校表
9652,270202,化工智能制造工程技术,1,头部/强研究型高校,,,,,0,是,artificial_intelligence;digital_economy;advanced_manufacturing,high,头部/强研究型高校中未找到开设样本；更偏前沿科研、交叉学科和原创技术供给，方向为artificial_intelligence;digital_economy;advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
9652,270202,化工智能制造工程技术,2,区域重点/特色优势高校,,,,,0,是,artificial_intelligence;digital_economy;advanced_manufacturing,high,区域重点/特色优势高校中未找到开设样本；更偏工程转化、区域产业链和特色学科建设，方向为artificial_intelligence;digital_economy;advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
9652,270202,化工智能制造工程技术,3,普通应用/职业供给高校,,,,,0,是,artificial_intelligence;digital_economy;advanced_manufacturing,high,普通应用/职业供给高校中未找到开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为artificial_intelligence;digital_economy;advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
9653,270203,现代精细化工技术,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;digital_economy,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;advanced_manufacturing;digital_economy。,该层级未找到开设样本，按专业属性估算
9653,270203,现代精细化工技术,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;digital_economy,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;advanced_manufacturing;digital_economy。,该层级未找到开设样本，按专业属性估算
9653,270203,现代精细化工技术,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;digital_economy,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;advanced_manufacturing;digital_economy。,该层级未找到开设样本，按专业属性估算
9654,270204,现代分析测试技术,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence;digital_economy,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;digital_economy。,该层级未找到开设样本，按专业属性估算
9654,270204,现代分析测试技术,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence;digital_economy,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;digital_economy。,该层级未找到开设样本，按专业属性估算
9654,270204,现代分析测试技术,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence;digital_economy,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;digital_economy。,该层级未找到开设样本，按专业属性估算
9542,280101,化妆品工程技术,1,头部/强研究型高校,,,,,0,弱相关,bio_manufacturing,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为bio_manufacturing。,该层级未找到开设样本，按专业属性估算
9542,280101,化妆品工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,bio_manufacturing,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为bio_manufacturing。,该层级未找到开设样本，按专业属性估算
9542,280101,化妆品工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,bio_manufacturing,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为bio_manufacturing。,该层级未找到开设样本，按专业属性估算
9545,280102,现代造纸工程技术,1,头部/强研究型高校,,,,,0,弱相关,green_low_carbon;artificial_intelligence;bio_manufacturing;new_materials,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为green_low_carbon;artificial_intelligence;bio_manufacturing;new_materials。,该层级未找到开设样本，按专业属性估算
9545,280102,现代造纸工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,green_low_carbon;artificial_intelligence;bio_manufacturing;new_materials,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为green_low_carbon;artificial_intelligence;bio_manufacturing;new_materials。,该层级未找到开设样本，按专业属性估算
9545,280102,现代造纸工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,green_low_carbon;artificial_intelligence;bio_manufacturing;new_materials,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为green_low_carbon;artificial_intelligence;bio_manufacturing;new_materials。,该层级未找到开设样本，按专业属性估算
9905,280103,珠宝首饰工程技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9905,280103,珠宝首饰工程技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9905,280103,珠宝首饰工程技术,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9546,280201,包装工程技术,1,头部/强研究型高校,,,,,0,弱相关,digital_economy,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,该层级未找到开设样本，按专业属性估算
9546,280201,包装工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,digital_economy,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,该层级未找到开设样本，按专业属性估算
9546,280201,包装工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,digital_economy,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy。,该层级未找到开设样本，按专业属性估算
9547,280301,数字印刷工程,1,头部/强研究型高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9547,280301,数字印刷工程,2,区域重点/特色优势高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9547,280301,数字印刷工程,3,普通应用/职业供给高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9549,280401,现代纺织工程技术,1,头部/强研究型高校,,,,,0,弱相关,digital_economy;artificial_intelligence;new_materials,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence;new_materials。,该层级未找到开设样本，按专业属性估算
9549,280401,现代纺织工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,digital_economy;artificial_intelligence;new_materials,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence;new_materials。,该层级未找到开设样本，按专业属性估算
9549,280401,现代纺织工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,digital_economy;artificial_intelligence;new_materials,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence;new_materials。,该层级未找到开设样本，按专业属性估算
9551,280402,服装工程技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9551,280402,服装工程技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9551,280402,服装工程技术,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9906,280403,数字化染整技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9906,280403,数字化染整技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9906,280403,数字化染整技术,3,普通应用/职业供给高校,11468,安徽职业技术大学,998,安徽,7,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
9906,280403,数字化染整技术,3,普通应用/职业供给高校,12034,安徽矿业职业技术学院,,安徽,7,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
9906,280403,数字化染整技术,3,普通应用/职业供给高校,12321,山东轻工职业学院,,山东,7,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
9906,280403,数字化染整技术,3,普通应用/职业供给高校,11728,江苏工程职业技术学院,,江苏,7,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
9906,280403,数字化染整技术,3,普通应用/职业供给高校,11726,江西工业职业技术学院,,江西,7,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
10017,280404,鞋类工程技术,1,头部/强研究型高校,,,,,0,弱相关,advanced_manufacturing;new_materials,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing;new_materials。,该层级未找到开设样本，按专业属性估算
10017,280404,鞋类工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,advanced_manufacturing;new_materials,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing;new_materials。,该层级未找到开设样本，按专业属性估算
10017,280404,鞋类工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,advanced_manufacturing;new_materials,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing;new_materials。,该层级未找到开设样本，按专业属性估算
9556,290101,食品工程技术,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;bio_manufacturing,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;advanced_manufacturing;bio_manufacturing。,该层级未找到开设样本，按专业属性估算
9556,290101,食品工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;bio_manufacturing,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;advanced_manufacturing;bio_manufacturing。,该层级未找到开设样本，按专业属性估算
9556,290101,食品工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;bio_manufacturing,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;advanced_manufacturing;bio_manufacturing。,该层级未找到开设样本，按专业属性估算
9559,290102,食品质量与安全,1,头部/强研究型高校,10052,中国农业大学,49,北京,6,弱相关,digital_economy,low,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,1,头部/强研究型高校,10079,暨南大学,74,广东,6,弱相关,digital_economy,low,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,1,头部/强研究型高校,10058,南京农业大学,103,江苏,6,弱相关,digital_economy,low,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,1,头部/强研究型高校,10211,海南大学,139,海南,6,弱相关,digital_economy,low,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,1,头部/强研究型高校,10099,华南农业大学,143,广东,6,弱相关,digital_economy,low,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,2,区域重点/特色优势高校,10195,浙江工商大学,151,浙江,11,弱相关,digital_economy,low,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,2,区域重点/特色优势高校,10313,中国计量大学,183,浙江,11,弱相关,digital_economy,low,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,2,区域重点/特色优势高校,10300,河北科技大学,289,河北,11,弱相关,digital_economy,low,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,2,区域重点/特色优势高校,10235,沈阳农业大学,427,辽宁,11,弱相关,digital_economy,low,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,2,区域重点/特色优势高校,10340,广东海洋大学,430,广东,11,弱相关,digital_economy,low,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,3,普通应用/职业供给高校,11002,电子科技大学中山学院,856,广东,3,弱相关,digital_economy,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,3,普通应用/职业供给高校,11074,南宁学院,1052,广西,3,弱相关,digital_economy,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy。,远程 edu_school_major + 三层院校表
9559,290102,食品质量与安全,3,普通应用/职业供给高校,11516,安徽粮食工程职业学院,,安徽,3,弱相关,digital_economy,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy。,远程 edu_school_major + 三层院校表
9562,290103,食品营养与健康,1,头部/强研究型高校,,,,,0,相关,digital_economy;artificial_intelligence,medium,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9562,290103,食品营养与健康,2,区域重点/特色优势高校,,,,,0,相关,digital_economy;artificial_intelligence,medium,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9562,290103,食品营养与健康,3,普通应用/职业供给高校,11547,漯河职业技术学院,,河南,1,相关,digital_economy;artificial_intelligence,medium,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
10305,290104,酿酒工程技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
10305,290104,酿酒工程技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
10305,290104,酿酒工程技术,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9566,290201,制药工程技术,1,头部/强研究型高校,,,,,0,弱相关,advanced_manufacturing,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
9566,290201,制药工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,advanced_manufacturing,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
9566,290201,制药工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,advanced_manufacturing,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
9568,290202,药品质量管理,1,头部/强研究型高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9568,290202,药品质量管理,2,区域重点/特色优势高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9568,290202,药品质量管理,3,普通应用/职业供给高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9572,290203,医疗器械工程技术,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence;bio_manufacturing;digital_economy,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;bio_manufacturing;digital_economy。,该层级未找到开设样本，按专业属性估算
9572,290203,医疗器械工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence;bio_manufacturing;digital_economy,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;bio_manufacturing;digital_economy。,该层级未找到开设样本，按专业属性估算
9572,290203,医疗器械工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence;bio_manufacturing;digital_economy,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;bio_manufacturing;digital_economy。,该层级未找到开设样本，按专业属性估算
9575,290204,药事服务与管理,1,头部/强研究型高校,,,,,0,弱相关,digital_economy,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,该层级未找到开设样本，按专业属性估算
9575,290204,药事服务与管理,2,区域重点/特色优势高校,,,,,0,弱相关,digital_economy,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,该层级未找到开设样本，按专业属性估算
9575,290204,药事服务与管理,3,普通应用/职业供给高校,,,,,0,弱相关,digital_economy,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy。,该层级未找到开设样本，按专业属性估算
9907,290205,药物分析,1,头部/强研究型高校,10188,中国药科大学,77,江苏,1,否,,low,头部/强研究型高校中有开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,远程 edu_school_major + 三层院校表
9907,290205,药物分析,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9907,290205,药物分析,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9908,290206,药物制剂,1,头部/强研究型高校,10188,中国药科大学,77,江苏,1,否,,low,头部/强研究型高校中有开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,远程 edu_school_major + 三层院校表
9908,290206,药物制剂,2,区域重点/特色优势高校,10354,河北医科大学,164,河北,14,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9908,290206,药物制剂,2,区域重点/特色优势高校,10515,遵义医科大学,283,贵州,14,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9908,290206,药物制剂,2,区域重点/特色优势高校,10352,沈阳药科大学,284,辽宁,14,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9908,290206,药物制剂,2,区域重点/特色优势高校,10413,河南中医药大学,330,河南,14,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9908,290206,药物制剂,2,区域重点/特色优势高校,10282,山西医科大学,350,山西,14,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
9908,290206,药物制剂,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9909,290207,康复工程技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9909,290207,康复工程技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9909,290207,康复工程技术,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
10018,290208,生物制药技术,1,头部/强研究型高校,,,,,0,是,bio_manufacturing,high,头部/强研究型高校中未找到开设样本；更偏前沿科研、交叉学科和原创技术供给，方向为bio_manufacturing。,该层级未找到开设样本，按专业属性估算
10018,290208,生物制药技术,2,区域重点/特色优势高校,11549,徐州工业职业技术学院,,江苏,1,是,bio_manufacturing,high,区域重点/特色优势高校中有开设样本；更偏工程转化、区域产业链和特色学科建设，方向为bio_manufacturing。,远程 edu_school_major + 三层院校表
10018,290208,生物制药技术,3,普通应用/职业供给高校,11427,金华职业技术大学,724,浙江,4,是,bio_manufacturing,high,普通应用/职业供给高校中有开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为bio_manufacturing。,远程 edu_school_major + 三层院校表
10018,290208,生物制药技术,3,普通应用/职业供给高校,70060,浙江药科职业大学,788,浙江,4,是,bio_manufacturing,high,普通应用/职业供给高校中有开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为bio_manufacturing。,远程 edu_school_major + 三层院校表
10018,290208,生物制药技术,3,普通应用/职业供给高校,11816,安徽第二医学院,931,安徽,4,是,bio_manufacturing,high,普通应用/职业供给高校中有开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为bio_manufacturing。,远程 edu_school_major + 三层院校表
10018,290208,生物制药技术,3,普通应用/职业供给高校,11534,莱芜职业技术学院,,山东,4,是,bio_manufacturing,high,普通应用/职业供给高校中有开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为bio_manufacturing。,远程 edu_school_major + 三层院校表
9578,290301,现代粮食工程技术,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9578,290301,现代粮食工程技术,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9578,290301,现代粮食工程技术,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9592,300101,高速铁路工程,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9592,300101,高速铁路工程,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9592,300101,高速铁路工程,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9594,300102,高速铁路动车组技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9594,300102,高速铁路动车组技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9594,300102,高速铁路动车组技术,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9596,300103,高速铁路信号控制技术,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
9596,300103,高速铁路信号控制技术,2,区域重点/特色优势高校,,,,,0,否,,low,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,该层级未找到开设样本，按专业属性估算
9596,300103,高速铁路信号控制技术,3,普通应用/职业供给高校,,,,,0,否,,low,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,该层级未找到开设样本，按专业属性估算
9597,300104,铁道机车智能运用技术,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;digital_economy;green_low_carbon,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;advanced_manufacturing;digital_economy;green_low_carbon。,该层级未找到开设样本，按专业属性估算
9597,300104,铁道机车智能运用技术,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;digital_economy;green_low_carbon,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;advanced_manufacturing;digital_economy;green_low_carbon。,该层级未找到开设样本，按专业属性估算
9597,300104,铁道机车智能运用技术,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence;advanced_manufacturing;digital_economy;green_low_carbon,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;advanced_manufacturing;digital_economy;green_low_carbon。,该层级未找到开设样本，按专业属性估算
9598,300105,高速铁路运营管理,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9598,300105,高速铁路运营管理,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence。,该层级未找到开设样本，按专业属性估算
